#      BLOCK:      ACTUAL_T:            T_AVE:             ERROR:
       322         1.155577567         1.165513231      0.003110956353
       323         1.169117091         1.165524388      0.003101344917
       324         1.161811804          1.16551293      0.003091794033
       325         1.149017723         1.165462175      0.003082697382
       326         1.161425596         1.165449793      0.003073266122
       327         1.159384962         1.165431246      0.003063923719
       328         1.185982965         1.165493904        0.0030552231
       329         1.195852721          1.16558618      0.003047329883
       330         1.170882657          1.16560223      0.003038137816
       331         1.180262996         1.165646522      0.003029281999
       332         1.199468996         1.165748397      0.003021870199
       333         1.199046137          1.16584839       0.00301444944
       334         1.144940648         1.165785792      0.003006074027
       335         1.162343983         1.165775518      0.002997118229
       336         1.186766327         1.165837991      0.002988849261
       337         1.183360031         1.165889985      0.002980432484
       338         1.132739199         1.165791906      0.002973227981
       339         1.166479406         1.165793934      0.002964458089
       340         1.176917533          1.16582665      0.002955919622
       341          1.17344931         1.165849004      0.002947335759
       342         1.167113902         1.165852703      0.002938720139
       343          1.16602716         1.165853211      0.002930152486
       344         1.181153777          1.16589769      0.002921972162
       345         1.193068325         1.165976445      0.002914563826
       346         1.177725895         1.166010403      0.002906338049
       347         1.172191304         1.166028216      0.002898017019
       348         1.202766136         1.166133784      0.002891611569
       349         1.189275295         1.166200092       0.00288408631
       350         1.178263992         1.166234561      0.002876052025
       351         1.171124141         1.166248491      0.002867891881
       352         1.165577497         1.166246585      0.002859745094
       353         1.159630109         1.166227841      0.002851705258
       354         1.163055588          1.16621888      0.002843663673
       355         1.159904857         1.166201094      0.002835708974
       356          1.15297082          1.16616393      0.002827987016
       357         1.154068674          1.16613005      0.002820268425
       358         1.153515793         1.166094815       0.00281261068
       359         1.149294739         1.166048018      0.002805165391
       360         1.155716043         1.166019318      0.002797520077
       361         1.150810294         1.165977188      0.002790087934
       362         1.152594386         1.165940219      0.002782625421
       363         1.144286777         1.165880567      0.002775599088
       364         1.169019032         1.165889189      0.002767987207
       365         1.169124984         1.165898055      0.002760417877
       366          1.16910432         1.165906815      0.002752889652
       367         1.188614806          1.16596869      0.002746083858
       368         1.199427752         1.166059611      0.002740126439
       369         1.192862267         1.166132247      0.002733663177
       370         1.196512305         1.166214355      0.002727507721
       371         1.227095627         1.166378456      0.002725088028
       372         1.229103756         1.166547072      0.002722974144
       373         1.192950938          1.16661786      0.002716593908
       374          1.20281157         1.166714634      0.002711053466
       375         1.221207448         1.166859949      0.002707715655
